Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
866,192.168.50.6-4.2.2.4-49154-53-17,192.168.50.6,49154,4.2.2.4,53,17,2018-12-01 10:52:18.079027,20721,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11196.370831523574,193.04087640557887,6907.0,11958.07877545553,20715.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,96.52043820278944,96.52043820278944,44.0,72.0,55.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,64,0,0,0,0,0,0,2,88,2,144,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3076,192.168.50.6-4.2.2.4-55698-53-17,192.168.50.6,55698,4.2.2.4,53,17,2018-12-01 10:52:18.098373,20648,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12592.018597442851,193.7233630375824,6882.666666666666,11916.798241697865,20643.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,96.86168151879116,96.86168151879116,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,40,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1431,192.168.50.6-4.2.2.4-60209-53-17,192.168.50.6,60209,4.2.2.4,53,17,2018-12-01 10:52:18.100159,20725,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12738.238841978287,193.00361881785284,6908.333333333334,11962.986263192535,20722.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,64,96.50180940892643,96.50180940892643,38.0,94.0,60.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,40,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
197,192.168.50.6-23.15.4.25-56979-80-6,192.168.50.6,56979,23.15.4.25,80,6,2018-12-01 10:52:18.110883,110012969,32,30,1208.0,1536.0,297.0,0.0,37.74999999999999,99.55611158958908,384.0,0.0,51.2,132.76642699843595,24.942513823074805,0.5635699187429438,1803491.2950819675,3864113.090210298,10017048.0,1.0,109998059.0,3548324.483870968,4853364.709543218,10031949.0,1.0,109998096.0,3793037.7931034486,4937098.375980768,10031947.0,1.0,0,0,0,0,664,864,0.2908747967705517,0.2726951219723922,0.0,384.0,43.55555555555557,115.22513415578491,13276.831541218631,0,0,0,0,1,0,0,0,0.0,44.25806451612904,37.75,51.2,664,0,0,0,0,0,0,32,1208,30,1536,8192,245,24,20,26265.36363636364,25552.72102251628,84696.0,14830.0,9973558.090909092,95059.26768438166,10017048.0,9696623.0,detectportal.firefox.com/success.txt,0,BENIGN
1057,192.168.50.6-4.2.2.4-59097-53-17,192.168.50.6,59097,4.2.2.4,53,17,2018-12-01 10:52:18.111109,20598,2,2,78.0,142.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,10680.64860666084,194.1936110301971,6866.0,11887.930728263857,20593.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,97.09680551509857,97.09680551509857,39.0,71.0,51.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,64.75,39.0,71.0,64,0,0,0,0,0,0,2,78,2,142,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3243,192.168.50.6-8.8.8.8-55698-53-17,192.168.50.6,55698,8.8.8.8,53,17,2018-12-01 10:52:18.117449,45083,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,5767.140607324269,88.72524011268106,15027.666666666668,26023.486110306847,45077.0,1.0,5.0,5.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,44.36262005634053,44.36262005634053,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,64,0,0,0,0,0,0,2,74,2,186,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
905,192.168.50.6-8.8.8.8-60209-53-17,192.168.50.6,60209,8.8.8.8,53,17,2018-12-01 10:52:18.117453,47304,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,5580.923389142567,84.5594452900389,15768.0,27307.5130504409,47300.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,42.279722645019454,42.279722645019454,38.0,94.0,60.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,64,0,0,0,0,0,0,2,76,2,188,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3104,192.168.50.6-4.2.2.4-58561-53-17,192.168.50.6,58561,4.2.2.4,53,17,2018-12-01 10:52:18.132120,20621,2,2,78.0,190.0,39.0,39.0,39.0,0.0,95.0,95.0,95.0,0.0,12996.45991949954,193.9770137238737,6873.666666666666,11901.209784443485,20616.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.98850686193686,96.98850686193686,39.0,95.0,61.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,76.75,39.0,95.0,40,0,0,0,0,0,0,2,78,2,190,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2514,172.16.0.5-192.168.50.1-634-37893-17,172.16.0.5,634,192.168.50.1,37893,17,2018-12-01 10:52:18.139016,73726,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1193608.7675989475,2712.747199088517,370.4824120603016,986.1374647768824,8595.0,1.0,73726.0,370.4824120603016,986.1374647768824,8595.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4000,0,2712.747199088517,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
3270,192.168.50.6-8.8.8.8-58561-53-17,192.168.50.6,58561,8.8.8.8,53,17,2018-12-01 10:52:18.148804,55165,2,2,78.0,190.0,39.0,39.0,39.0,0.0,95.0,95.0,95.0,0.0,4858.15281428442,72.50974349678238,18388.333333333336,31845.19747675201,55160.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,36.25487174839119,36.25487174839119,39.0,95.0,61.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,76.75,39.0,95.0,40,0,0,0,0,0,0,2,78,2,190,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1469,172.16.0.5-192.168.50.1-634-65489-17,172.16.0.5,634,192.168.50.1,65489,17,2018-12-01 10:52:18.205929,53380,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1648557.5121768457,3746.72161858374,268.24120603015047,656.2849468217303,8404.0,1.0,53380.0,268.24120603015047,656.2849468217303,8404.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4000,0,3746.72161858374,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
3012,172.16.0.5-192.168.50.1-634-51226-17,172.16.0.5,634,192.168.50.1,51226,17,2018-12-01 10:52:18.269794,79849,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1102080.176332828,2504.7276734837005,401.251256281407,1369.17973201901,18774.0,1.0,79849.0,401.251256281407,1369.17973201901,18774.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5416,0,2504.7276734837005,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,5416,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
3210,192.168.50.6-4.2.2.4-51822-53-17,192.168.50.6,51822,4.2.2.4,53,17,2018-12-01 10:52:18.283002,20556,2,2,86.0,194.0,43.0,43.0,43.0,0.0,97.0,97.0,97.0,0.0,13621.32710644094,194.59038723487052,6852.0,11864.548031846807,20552.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.29519361743527,97.29519361743527,43.0,97.0,64.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,80.75,43.0,97.0,40,0,0,0,0,0,0,2,86,2,194,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2822,192.168.50.6-4.2.2.4-60902-53-17,192.168.50.6,60902,4.2.2.4,53,17,2018-12-01 10:52:18.304352,20590,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,9713.453132588636,194.26906265177269,6863.333333333334,11882.445890191688,20584.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,97.13453132588634,97.13453132588634,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
9,192.168.50.6-74.208.236.171-56982-80-6,192.168.50.6,56982,74.208.236.171,80,6,2018-12-01 10:52:18.305152,231615,7,2,818.0,0.0,409.0,0.0,116.85714285714285,199.57156491797505,0.0,0.0,0.0,0.0,3531.722902229994,38.85758694385079,28951.875,62528.45425527143,176222.0,1.0,231615.0,38602.5,70927.79053304848,176222.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,164,64,30.22256762299505,8.635019320855731,0.0,409.0,81.8,172.4495417345156,29738.844444444443,0,0,0,0,1,0,0,0,0.0,90.88888888888889,116.85714285714286,0.0,164,0,0,0,0,0,0,7,818,2,0,8192,29200,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drmokhberi.ca/wp-content/themes/donovan/assets/css/custom-fonts.css?ver=20180413,0,BENIGN
1539,192.168.50.6-4.2.2.4-60502-53-17,192.168.50.6,60502,4.2.2.4,53,17,2018-12-01 10:52:18.316782,20665,2,2,88.0,396.0,44.0,44.0,44.0,0.0,198.0,198.0,198.0,0.0,23421.243648681346,193.56399709654005,6888.333333333334,11925.747160380908,20659.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,96.78199854827,96.78199854827,44.0,198.0,105.6,84.34927385579559,7114.8,0,0,0,0,0,0,0,0,1.0,132.0,44.0,198.0,64,0,0,0,0,0,0,2,88,2,396,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2976,192.168.50.6-8.8.8.8-60902-53-17,192.168.50.6,60902,8.8.8.8,53,17,2018-12-01 10:52:18.320627,45035,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,4440.990340846009,88.81980681692018,15011.666666666668,25996.639250744185,45030.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,44.409903408460096,44.409903408460096,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3022,192.168.50.6-4.2.2.4-62450-53-17,192.168.50.6,62450,4.2.2.4,53,17,2018-12-01 10:52:18.325512,20631,2,2,84.0,254.0,42.0,42.0,42.0,0.0,127.0,127.0,127.0,0.0,16383.112791430372,193.8829916145606,6877.0,11906.117251228465,20625.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,96.94149580728028,96.94149580728028,42.0,127.0,76.0,46.55641738793912,2167.5,0,0,0,0,0,0,0,0,1.0,95.0,42.0,127.0,64,0,0,0,0,0,0,2,84,2,254,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1679,192.168.50.6-8.8.8.8-60502-53-17,192.168.50.6,60502,8.8.8.8,53,17,2018-12-01 10:52:18.336308,45282,2,2,88.0,396.0,44.0,44.0,44.0,0.0,198.0,198.0,198.0,0.0,10688.573826244425,88.33532087805308,15094.0,26140.110787829497,45278.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,44.16766043902653,44.16766043902653,44.0,198.0,105.6,84.34927385579559,7114.8,0,0,0,0,0,0,0,0,1.0,132.0,44.0,198.0,64,0,0,0,0,0,0,2,88,2,396,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
104,192.168.50.6-34.216.156.21-56983-443-6,192.168.50.6,56983,34.216.156.21,443,6,2018-12-01 10:52:18.338123,60879321,29,23,2458.0,6612.0,580.0,0.0,84.75862068965516,191.87098626279612,3014.0,0.0,287.4782608695653,733.1510367501005,148.98326477721392,0.8541488168043136,1193712.1764705882,3246659.709980125,10018218.0,1.0,60879321.0,2174261.464285714,4201199.859166333,10110058.0,1.0,60787033.0,2763046.954545455,4588802.022262772,10110198.0,1.0,0,0,0,0,604,468,0.4763522247562518,0.3777965920480617,0.0,3014.0,171.13207547169804,507.8804007356247,257942.50145137872,0,0,0,0,1,0,0,0,0.0,174.4230769230769,84.75862068965517,287.4782608695652,604,0,0,0,0,0,0,29,2458,23,6612,8192,31320,18,20,146634.0,133893.0714323934,419942.0,91842.0,9996970.833333334,22066.405828015195,10018218.0,9953809.0,0,0,BENIGN
2459,192.168.50.6-4.2.2.4-56949-53-17,192.168.50.6,56949,4.2.2.4,53,17,2018-12-01 10:52:18.338347,20555,2,2,100.0,356.0,50.0,50.0,50.0,0.0,178.0,178.0,178.0,0.0,22184.38336171248,194.59985405010943,6851.666666666666,11863.104666710706,20550.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,97.29992702505471,97.29992702505471,50.0,178.0,101.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,126.5,50.0,178.0,64,0,0,0,0,0,0,2,100,2,356,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
355,192.168.50.6-52.10.142.119-56984-443-6,192.168.50.6,56984,52.10.142.119,443,6,2018-12-01 10:52:18.346625,520827,18,13,2890.0,6768.0,612.0,0.0,160.55555555555554,233.0882746747457,3031.0,0.0,520.6153846153846,929.1429328922376,18543.58548999956,59.52072377200106,17360.899999999998,32603.76562062774,99488.0,1.0,520827.0,30636.882352941167,48091.862021919005,158413.0,1.0,370717.0,30893.08333333333,45398.58869544161,100010.0,1.0,0,0,0,0,384,284,34.56042025471029,24.960303517290768,0.0,3031.0,301.81250000000006,631.3303126808322,398577.9637096775,0,0,0,0,1,0,0,0,0.0,311.5483870967741,160.55555555555554,520.6153846153846,384,0,0,0,0,0,0,18,2890,13,6768,8192,119,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
288,172.16.0.5-192.168.50.1-634-62156-17,172.16.0.5,634,192.168.50.1,62156,17,2018-12-01 10:52:18.350728,44456,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1979485.3338132084,4498.830304120928,223.3969849246232,512.7278189785491,5112.0,0.0,44456.0,223.3969849246232,512.7278189785491,5112.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4600,0,4498.830304120927,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4600,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2650,192.168.50.6-4.2.2.4-57402-53-17,192.168.50.6,57402,4.2.2.4,53,17,2018-12-01 10:52:18.359363,20754,2,2,100.0,264.0,50.0,50.0,50.0,0.0,132.0,132.0,132.0,0.0,17538.787703575214,192.73393080851883,6918.0,11980.595435953925,20752.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,96.36696540425942,96.36696540425942,50.0,132.0,82.8,44.913249715423625,2017.2,0,0,0,0,0,0,0,0,1.0,103.5,50.0,132.0,64,0,0,0,0,0,0,2,100,2,264,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1122,172.16.0.5-192.168.50.1-634-51279-17,172.16.0.5,634,192.168.50.1,51279,17,2018-12-01 10:52:18.387116,40697,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2162321.54704278,4914.367152369954,204.5075376884422,459.48399769177536,4954.0,1.0,40697.0,204.5075376884422,459.48399769177536,4954.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4000,0,4914.367152369954,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2588,172.16.0.5-192.168.50.1-634-38390-17,172.16.0.5,634,192.168.50.1,38390,17,2018-12-01 10:52:18.429309,47904,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1837007.348029392,4175.0167000668,240.7236180904524,653.3162636877828,5965.0,0.0,47904.0,240.7236180904524,653.3162636877828,5965.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3984,0,4175.0167000668,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,3984,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
406,172.16.0.5-192.168.50.1-634-19678-17,172.16.0.5,634,192.168.50.1,19678,17,2018-12-01 10:52:18.477447,46722,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1883481.0153674928,4280.6386712897565,234.78391959798992,576.0559636662641,5451.0,1.0,46722.0,234.78391959798992,576.0559636662641,5451.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4000,0,4280.638671289757,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
982,172.16.0.5-192.168.50.1-634-22265-17,172.16.0.5,634,192.168.50.1,22265,17,2018-12-01 10:52:18.532528,42995,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2046749.622049076,4651.703686475172,216.05527638190955,525.0879983583696,5018.0,1.0,42995.0,216.05527638190955,525.0879983583696,5018.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4840,0,4651.703686475172,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4840,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
11,192.168.50.6-74.208.236.171-56982-80-6,192.168.50.6,56982,74.208.236.171,80,6,2018-12-01 10:52:18.536768,55914,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53843402367923,18638.0,31062.00874058212,54496.0,1.0,0.0,0.0,0.0,0.0,0.0,1418.0,709.0,1001.2632021601512,1417.0,1.0,0,0,0,0,20,60,17.88460850591981,53.653825517759415,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,256,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1890,192.168.50.6-4.2.2.4-52337-53-17,192.168.50.6,52337,4.2.2.4,53,17,2018-12-01 10:52:18.537142,20740,2,2,70.0,166.0,35.0,35.0,35.0,0.0,83.0,83.0,83.0,0.0,11378.97782063645,192.8640308582449,6913.333333333334,11971.646517222822,20737.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.43201542912244,96.43201542912244,35.0,83.0,54.2,26.290682760247968,691.2,0,0,0,0,0,0,0,0,1.0,67.75,35.0,83.0,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
12,192.168.50.6-74.208.236.171-56978-80-6,192.168.50.6,56978,74.208.236.171,80,6,2018-12-01 10:52:18.539739,55344,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.27522405319456,18448.0,29084.834140837047,51976.0,1.0,0.0,0.0,0.0,0.0,0.0,3368.0,1684.0,2380.121425473919,3367.0,1.0,0,0,0,0,20,60,18.06880601329864,54.20641803989592,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,256,1959,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2319,192.168.50.6-8.8.8.8-52337-53-17,192.168.50.6,52337,8.8.8.8,53,17,2018-12-01 10:52:18.555083,44878,2,2,70.0,166.0,35.0,35.0,35.0,0.0,83.0,83.0,83.0,0.0,5258.701368153661,89.13053166362137,14959.333333333332,25906.86127907689,44874.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,44.565265831810684,44.565265831810684,35.0,83.0,54.2,26.290682760247968,691.2,0,0,0,0,0,0,0,0,1.0,67.75,35.0,83.0,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
190,192.168.50.6-72.21.91.29-56985-80-6,192.168.50.6,56985,72.21.91.29,80,6,2018-12-01 10:52:18.558422,117348745,39,32,2662.0,4728.0,440.0,0.0,68.25641025641025,160.58474036908427,788.0,0.0,147.74999999999997,312.4875223315376,62.9746828566424,0.6050341654697714,1676410.6428571432,3668970.550090429,10019621.0,1.0,117348745.0,3088124.8684210526,4559056.193230842,10047570.0,1.0,112535079.0,3630163.8387096776,4836836.99872334,10047618.0,1.0,0,0,0,0,804,928,0.3323427106101561,0.2726914548596153,0.0,788.0,102.63888888888891,241.1470421364161,58151.89593114242,0,0,0,0,1,0,0,0,0.0,104.08450704225352,68.25641025641025,147.75,804,0,0,0,0,0,0,39,2662,32,4728,8192,292,28,20,229672.5454545455,668974.9820090978,2246708.0,27863.0,10000794.454545457,21695.50645347384,10019621.0,9938162.0,ocsp.digicert.com/,0,BENIGN
207,192.168.50.6-72.21.91.29-56986-80-6,192.168.50.6,56986,72.21.91.29,80,6,2018-12-01 10:52:18.558496,119641612,38,34,2662.0,4726.0,440.0,0.0,70.05263157894737,162.34280502762962,788.0,0.0,139.0,304.79004199115445,61.75109041493022,0.601797307779504,1685093.126760563,3697988.280997378,10019649.0,1.0,119613581.0,3232799.486486486,4647753.171897924,10047578.0,1.0,119613636.0,3624655.636363636,4790683.562523742,10047571.0,1.0,0,0,0,0,784,968,0.317615245772516,0.284182062006988,0.0,788.0,101.2054794520548,239.6881630892818,57450.41552511416,0,0,0,0,1,0,0,0,0.0,102.61111111111111,70.05263157894737,139.0,784,0,0,0,0,0,0,38,2662,34,4726,8192,292,28,20,173502.3333333333,485840.6441166661,1715328.0,27924.0,9794295.083333334,699832.8562654293,10019649.0,7573402.0,ocsp.digicert.com/,0,BENIGN
1110,192.168.50.6-4.2.2.4-58226-53-17,192.168.50.6,58226,4.2.2.4,53,17,2018-12-01 10:52:18.558626,20635,2,2,72.0,104.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,8529.197964623212,193.8454082868912,6878.333333333334,11911.024739011053,20632.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,96.9227041434456,96.9227041434456,36.0,52.0,42.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
